zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
31763,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31042,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31775,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31525,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30296,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30420,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30328,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30126,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30324,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30012,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30307,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31512,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30041,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30747,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30306,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31009,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31016,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31216,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31822,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30339,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31808,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31750,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30605,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30662,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30033,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30312,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30720,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30436,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30309,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39897,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30118,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30263,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31329,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31323,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30115,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30643,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30134,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31547,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30016,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31622,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31083,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31078,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30646,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31803,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30070,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31831,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30728,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31635,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30507,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31220,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31709,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31638,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31002,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31217,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30281,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31327,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31533,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30410,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31206,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30473,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31805,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30101,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31772,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30233,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30755,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30318,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39825,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31003,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31744,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31054,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30066,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30046,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31555,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30510,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30096,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31302,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31825,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30214,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30120,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30501,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30121,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31791,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31309,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30707,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30597,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30805,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30004,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30458,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30175,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31647,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30821,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30627,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30816,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30568,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39846,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31065,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30178,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39817,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31816,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31764,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30308,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30294,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30204,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31075,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30446,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30423,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30341,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39834,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30168,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30340,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31601,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39815,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31322,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30315,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30531,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39842,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30439,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31023,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30554,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30442,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30009,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30567,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31714,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30217,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30058,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30002,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30087,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30106,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30470,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30346,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30803,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30533,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30152,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31041,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30317,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30734,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30265,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39823,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31768,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30117,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30451,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31085,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39867,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31308,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30222,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30240,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30310,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30108,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31046,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31624,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30912,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31719,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31827,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30313,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31519,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31705,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31082,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31561,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30336,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31324,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30107,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31007,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31836,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30434,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30114,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31096,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30032,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30457,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30338,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31038,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30088,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31532,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31316,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30105,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30327,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30075,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31407,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30528,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31779,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30415,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30019,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31321,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31087,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30553,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30824,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30030,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30753,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30606,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31720,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30552,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31029,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31018,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30629,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30557,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30730,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30527,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30022,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31999,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31749,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31730,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31549,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30601,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30218,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30648,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31295,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30806,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31558,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30113,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31795,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30179,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31408,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31027,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30277,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30045,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31318,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30305,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31031,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31401,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30363,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31788,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31711,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30144,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39824,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31068,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30224,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30752,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30548,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30288,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39854,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31792,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30189,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30549,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31630,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31058,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31787,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39819,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30907,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31820,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31406,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31516,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31025,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30038,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30427,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31565,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30820,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31568,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30642,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31778,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31089,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31906,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31807,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30135,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30534,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30084,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30668,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31313,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30563,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30680,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31648,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31833,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30631,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30477,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30180,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30673,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30008,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30104,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31410,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31001,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30808,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30153,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30701,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31815,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31333,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39836,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
