zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
31513,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30044,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31649,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31014,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30157,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30547,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31804,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31548,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31552,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30731,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30173,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30577,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31305,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31049,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31409,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30630,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31636,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30523,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30094,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31303,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31503,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30021,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31535,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31716,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30818,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31903,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30139,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30079,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30511,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30360,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31771,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30329,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31783,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39851,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31098,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30543,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31419,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30628,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30316,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30251,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31812,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31510,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31312,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31501,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30512,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39840,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31093,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31092,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31546,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30014,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30220,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30565,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31022,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31901,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30471,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31081,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31560,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31545,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30171,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30830,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30056,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30102,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31520,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31602,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31569,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30602,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31699,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31036,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31211,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31024,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31733,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31629,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31037,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30607,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31527,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30252,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30013,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30460,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39845,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31050,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31522,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30909,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31701,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31204,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30024,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31823,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31057,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31017,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30625,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30291,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31830,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31811,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30411,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30814,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30683,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30564,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30635,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30047,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31019,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30332,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31301,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31798,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31784,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31909,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30161,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31069,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31072,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30621,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31060,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31047,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31643,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31790,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30141,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31743,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30445,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30660,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30413,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39866,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30034,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30011,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30333,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31515,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30914,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30916,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30917,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30919,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30077,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30074,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31304,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30272,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30275,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30999,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30562,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30380,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30388,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30811,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30812,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31145,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31146,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31084,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31993,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31995,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30133,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30138,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30671,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30304,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30301,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30302,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31131,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31753,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39818,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31034,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31039,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30029,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30026,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30023,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30539,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30149,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30142,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30146,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30475,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31782,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31908,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31902,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30353,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30356,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30357,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30355,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30358,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30359,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31004,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30396,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30394,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30392,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30398,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31209,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31203,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31202,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30095,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31126,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31564,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30119,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30111,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30321,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30325,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30429,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30289,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30287,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30006,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31521,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31051,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31059,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30599,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31319,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30515,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31193,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31150,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30499,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30123,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30129,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31294,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31296,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31297,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30903,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30412,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30414,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30385,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30384,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31310,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30603,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30608,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30609,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30172,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30378,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30370,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30371,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30374,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30375,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30377,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31026,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30031,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30037,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30036,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30237,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31727,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30164,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31141,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31698,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30298,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31106,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31107,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31221,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31917,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31914,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30639,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30343,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30348,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31998,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31997,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31502,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31119,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30266,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30264,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30573,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31627,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30807,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30665,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30163,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30162,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30438,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31156,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31040,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30581,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
39901,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30503,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30154,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30150,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30464,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31208,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31205,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30612,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30369,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30368,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30366,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30362,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30361,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31192,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31196,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31195,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
31139,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30086,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30085,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30081,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
30459,7140,Georgia Power Co,GA,Bundled,Investor Owned,0.104211956,0.06393318,0.132229844
